year,sigungu_cd,buffer_m,road_inter_ha
2021,43745,100,1.2259987565259476
2021,43750,100,39.661891297637446
2021,43760,100,333.46408636686107
2021,43770,100,46.39949821912188
2021,43800,100,293.6945126457741
2021,44131,100,34.956235858242806
2021,44133,100,6.8329790471024765
2021,44150,100,154.30178288238068
2021,44180,100,250.67021966556743
2021,44200,100,39.55404742636254
2021,44210,100,211.28372159193685
2021,44230,100,30.511036006850137
2021,44250,100,6.3235013186644595
2021,44270,100,118.35733580633232
2021,44710,100,82.90537509541612
2021,44760,100,67.50723893732682
2021,44770,100,163.3737175966155
2021,44790,100,178.7115526578244
2021,44800,100,114.0546801511618
2021,44810,100,79.21443219795695
2021,44825,100,259.90047454257746
2021,45111,100,10.758459293435106
2021,45113,100,4.433519780202472
2021,45130,100,73.0194398038019
2021,45140,100,16.821885954475594
2021,45180,100,223.26230840091776
2021,45190,100,607.5168058528769
2021,45210,100,31.347724010809902
2021,45710,100,117.48754251282782
2021,45720,100,139.8503440602836
2021,45730,100,145.334748473148
2021,45740,100,190.78736852601654
2021,45750,100,252.49223605318494
2021,45770,100,186.89303280611256
2021,45790,100,156.7446296870967
2021,45800,100,147.40808324831718
2021,46110,100,8.88440688839322
2021,46130,100,240.5659921509741
2021,46150,100,355.5515445487068
2021,46170,100,98.3360747687589
2021,46230,100,145.2471624211436
2021,46710,100,124.39849276362364
2021,46720,100,120.80127705147217
2021,46730,100,113.49884378568814
2021,46770,100,333.64381811373795
2021,46780,100,246.0436257017899
2021,46790,100,180.09803762607646
2021,46800,100,176.32374647940202
2021,46810,100,124.78151052783066
2021,46820,100,278.5623237575708
2021,46830,100,76.61171875988377
2021,46840,100,147.29408720880716
2021,46860,100,92.38038431103477
2021,46870,100,127.97567544483684
2021,46880,100,222.1382379204716
2021,46890,100,115.82541695202494
2021,46900,100,182.76137114337942
2021,46910,100,136.01872128884202
2021,47111,100,189.9341342685673
2021,47113,100,360.71331667507445
2021,47130,100,625.3679435436337
2021,47150,100,178.4914378388986
2021,47170,100,545.2338714941747
2021,47190,100,222.5370557100452
2021,47210,100,201.9333006254426
2021,47230,100,361.48317763276566
2021,47250,100,206.0340926412754
2021,47280,100,115.86153366037921
2021,47290,100,78.07456166497556
2021,47730,100,402.4722268021165
2021,47750,100,316.329622102032
2021,47760,100,185.1298052392967
2021,47770,100,504.689594913732
2021,47820,100,226.31044908199664
2021,47830,100,208.12521729037212
2021,47840,100,204.38976958905315
2021,47850,100,194.17987483909616
2021,47900,100,125.59067623129113
2021,47920,100,565.9184122777987
2021,47930,100,683.8848652178847
2021,47940,100,64.1606992132867
2021,48121,100,73.61016991126164
2021,48123,100,23.004844552293722
2021,48125,100,273.53203231555364
2021,48127,100,16.175670007996835
2021,48129,100,89.17739800028252
2021,48170,100,299.1735572458999
2021,48220,100,171.7217758748821
2021,48240,100,178.77212516738942
2021,48250,100,353.4314124377543
2021,48270,100,361.2944685744851
2021,48310,100,317.5707096608392
2021,48330,100,115.9557817681897
2021,48720,100,124.01434058488044
2021,48730,100,164.92390021957291
2021,48740,100,331.38046706084197
2021,48820,100,417.2929146119223
2021,48840,100,213.6930095353158
2021,48850,100,172.20370086179759
2021,48860,100,367.55655130279837
2021,48870,100,346.65750930360593
2021,48880,100,272.00628062889393
2021,48890,100,427.3894632330671
2021,50110,100,13.049609311229363
2021,50130,100,4.036797246165961
2021,51110,100,506.8472163178107
2021,51130,100,248.54621846227417
2021,51150,100,615.6972261521078
2021,51170,100,152.66769832594233
2021,51190,100,114.34522472933868
2021,51210,100,56.74388529031213
2021,51230,100,497.08118905377154
2021,51720,100,779.0473002972204
2021,51730,100,410.5707378178532
2021,51750,100,534.2837626312247
2021,51760,100,480.12750380336763
2021,51770,100,511.1139304033931
2021,51780,100,9.159459344569466
2021,51790,100,84.16005139382261
2021,51800,100,151.2096023126367
2021,51810,100,649.6975845634008
2021,51820,100,73.89899214203164
2021,51830,100,604.8604880341472
2021,11110,300,11.34888093542268
2021,11140,300,0.0
2021,11170,300,0.0
2021,11200,300,0.12945003314463138
2021,11215,300,3.744743734631988
2021,11230,300,0.254635666686632
2021,11260,300,3.5530815567055667
2021,11290,300,14.455485724639075
2021,11305,300,0.0
2021,11320,300,0.0
2021,11350,300,43.83238735405762
2021,11380,300,0.5900843382473211
2021,11410,300,18.76800845886373
2021,11440,300,4.612506818464318
2021,11470,300,0.5934607261806406
2021,11500,300,6.337241868704928
2021,11530,300,0.0
2021,11545,300,9.005174755756753
2021,11590,300,0.9262890023814266
2021,11620,300,84.65488079061467
2021,11650,300,21.9335293942943
2021,11680,300,3.4031431455076433
2021,11710,300,0.4568895871957915
2021,11740,300,8.921368712893633
2021,26110,300,0.0
2021,26140,300,0.9222033678486272
2021,26170,300,32.11688492239861
2021,26200,300,0.0
2021,26230,300,11.184760511080103
2021,26260,300,31.21599934951722
2021,26290,300,38.49723721168799
2021,26320,300,61.006572507247014
2021,26350,300,263.63722364044713
2021,26380,300,6.628377360846644
2021,26410,300,254.08622209077237
2021,26440,300,267.421085425801
2021,26470,300,0.4811133050024426
2021,26500,300,35.72292770845787
2021,26530,300,1.8899178339595089
2021,26710,300,1150.0533502143053
2021,27140,300,213.4538500029951
2021,27170,300,9.974788945734751
2021,27200,300,1.8166257101770418
2021,27230,300,156.84424903654983
2021,27260,300,78.79003895747331
2021,27290,300,11.355704508483642
2021,27710,300,557.306621034036
2021,27720,300,1030.3852634380528
2021,28110,300,35.36200761090524
2021,28177,300,2.6522292267185783
2021,28185,300,0.9277061959714178
2021,28200,300,10.032966649693291
2021,28237,300,2.921257718010628
2021,28245,300,3.816743427850322
2021,28260,300,0.821953355277454
2021,28710,300,6.254748314377129
2021,28720,300,0.0
2021,29110,300,110.82300989099377
2021,29140,300,4.636242819562228
2021,29155,300,76.35697122393545
2021,29170,300,33.99496106315183
2021,29200,300,202.3176744088576
2021,30110,300,95.21889079189246
2021,30140,300,22.81741256436402
2021,30170,300,48.4242171450813
2021,30200,300,143.01373187865659
2021,30230,300,19.640507963708398
2021,31110,300,144.217510302275
2021,31140,300,70.90765525146736
2021,31170,300,0.0
2021,31200,300,186.04160051158956
2021,31710,300,1853.1577061954215
2021,36110,300,132.4351354395688
2021,41111,300,14.43567435543768
2021,41113,300,10.96340584270705
2021,41115,300,1.250403449930244
2021,41117,300,8.809154569420121
2021,41131,300,21.669697796625115
2021,41133,300,4.466008546808595
2021,41135,300,27.271235583354077
2021,41150,300,78.53835824376931
2021,41171,300,57.0937080323064
2021,41173,300,40.33251715086581
2021,41190,300,5.7532173242752895
2021,41210,300,9.318320866269055
2021,41220,300,66.90992968727342
2021,41250,300,7.459189621237955
2021,41271,300,20.032822137673
2021,41273,300,15.1770597630107
2021,41281,300,19.095974125996072
2021,41285,300,2.083715208288254
2021,41287,300,0.0
2021,41290,300,2.7888941101180116
2021,41310,300,20.48203481451201
2021,41360,300,298.9309552915506
2021,41370,300,14.669409903530537
2021,41390,300,49.29411437794004
2021,41410,300,11.60513519660821
2021,41430,300,19.173516503117025
2021,41450,300,26.915396958280454
2021,41461,300,172.87212345430012
2021,41463,300,25.690879350550762
2021,41465,300,5.620954612743498
2021,41480,300,92.27765638374757
2021,41500,300,60.31707749884713
2021,41550,300,211.4056388314306
2021,41570,300,2.979043564516783
2021,41590,300,234.1365585909789
2021,41610,300,255.81453956169108
2021,41630,300,215.57997559024702
2021,41650,300,846.9747744272918
2021,41670,300,208.9191776910362
2021,41800,300,82.7003843932372
2021,41820,300,1298.5418482489154
2021,41830,300,666.3654108234547
2021,43111,300,220.3461908914465
2021,43112,300,44.59387366938442
2021,43113,300,46.440382745928424
2021,43114,300,35.40526637378512
2021,43130,300,684.7548889937559
2021,43150,300,1204.4878706783318
2021,43720,300,474.73572389772676
2021,43730,300,195.487758220877
2021,43740,300,663.9618534104533
2021,43745,300,6.910155638818856
2021,43750,300,207.3467012918203
2021,43760,300,1305.8578690949407
2021,43770,300,185.80496398472945
2021,43800,300,1242.0875091536752
2021,44131,300,158.68512607004897
2021,44133,300,40.601238602774906
2021,44150,300,675.7684822282977
2021,44180,300,1037.2363678333757
2021,44200,300,207.70609379087014
2021,44210,300,1031.056257866169
2021,44230,300,185.06465355742694
2021,44250,300,26.334084014471095
2021,44270,300,523.1590534189316
2021,44710,300,348.1987308965664
2021,44760,300,316.0361146583047
2021,44770,300,651.0086707378053
2021,44790,300,796.2777418554888
2021,44800,300,572.1383012716092
2021,44810,300,326.92889973027934
2021,44825,300,1074.1407383276016
2021,45111,300,48.935113006008564
2021,45113,300,16.144473281123304
2021,45130,300,291.55883233285385
2021,45140,300,68.88695455989615
2021,45180,300,989.4722443868449
2021,45190,300,2278.0929325507727
2021,45210,300,142.2406490042071
2021,45710,300,512.0480431500326
2021,45720,300,595.9636073835122
2021,45730,300,644.68463142195
2021,45740,300,636.1232252421161
2021,45750,300,1002.9700038657351
2021,45770,300,977.567056760259
2021,45790,300,647.058403448132
2021,45800,300,567.0143298649737
2021,46110,300,40.20045161229089
2021,46130,300,1002.6175993292794
2021,46150,300,1515.6928852327185
2021,46170,300,389.31568718715926
2021,46230,300,556.3896013643777
2021,46710,300,535.1758204849896
2021,46720,300,643.7571948840094
2021,46730,300,452.3337283094999
2021,46770,300,1317.8193040263186
2021,46780,300,843.9127928070417
2021,46790,300,883.1307753597735
2021,46800,300,618.5800740037804
2021,46810,300,442.5799302988348
2021,46820,300,1092.649279231528
2021,46830,300,322.58052507301505
2021,46840,300,559.1169483914259
2021,46860,300,418.797574792345
2021,46870,300,652.8104847345085
2021,46880,300,843.6383829676056
2021,46890,300,452.6110960859699
2021,46900,300,753.1502926491521
2021,46910,300,621.0461266303581
2021,47111,300,815.9255689328189
2021,47113,300,1402.093292859759
2021,47130,300,2529.752021477955
2021,47150,300,769.522031257818
2021,47170,300,2631.6565432382945
2021,47190,300,967.1998149662202
2021,47210,300,868.877706620453
2021,47230,300,1600.0853683753455
2021,47250,300,1002.1901624445716
2021,47280,300,556.7272697528869
2021,47290,300,305.5103903689291
2021,47730,300,1749.2544213454985
2021,47750,300,1398.8450675171423
2021,47760,300,871.6037601674151
2021,47770,300,2140.721542559751
2021,47820,300,1045.8636117666363
2021,47830,300,917.4016620660773
2021,47840,300,883.7498048259725
2021,47850,300,1059.4486675096755
2021,47900,300,605.2547266729173
2021,47920,300,2397.813828659896
2021,47930,300,2608.5284647022104
2021,47940,300,190.45391713488925
2021,48121,300,291.21905098058846
2021,48123,300,120.90047858597902
2021,48125,300,1013.8433272733675
2021,48127,300,143.56270655903708
2021,48129,300,330.7922127666768
2021,48170,300,1403.75728590718
2021,48220,300,726.3548232948652
2021,48240,300,864.985847568634
2021,48250,300,1343.775056209856
2021,48270,300,1243.2515012937579
2021,48310,300,1037.741881991948
2021,48330,300,522.9932721604769
2021,48720,300,662.5543640863089
2021,48730,300,743.8889531598322
2021,48740,300,1307.9902954162033
2021,48820,300,1623.1929472146662
2021,48840,300,876.2010562176038
2021,48850,300,719.2822303895194
2021,48860,300,1436.5436247191326
2021,48870,300,1457.6375604596383
2021,48880,300,1164.6851628066988
2021,48890,300,1795.2191581398804
2021,50110,300,54.98710229565627
2021,50130,300,22.572050752492096
2021,51110,300,1816.6118704310745
2021,51130,300,1041.6769678769126
2021,51150,300,2525.0177923189694
2021,51170,300,499.0685488554139
2021,51190,300,502.8664044080574
2021,51210,300,213.94958119358515
2021,51230,300,2023.6498073455316
2021,51720,300,3085.2889754036996
2021,51730,300,1820.845181919219
2021,51750,300,2422.778639514373
2021,51760,300,2020.1086882371192
2021,51770,300,2091.6852998751447
2021,51780,300,47.832336108113005
2021,51790,300,380.42857463338487
2021,51800,300,653.9352675201052
2021,51810,300,2453.8763324422416
2021,51820,300,242.26730044358973
2021,51830,300,2282.277462453872
2021,11110,500,19.522312179200007
2021,11140,500,0.0
2021,11170,500,2.668074549766293
2021,11200,500,0.8279910484522119
2021,11215,500,9.054133661812013
2021,11230,500,3.188139658617712
2021,11260,500,10.440231839311643
2021,11290,500,39.27542003266977
2021,11305,500,0.0
2021,11320,500,0.04526485166205282
2021,11350,500,80.53730365704311
2021,11380,500,1.9970067407727672
2021,11410,500,37.18492186604367
2021,11440,500,7.264676943284032
2021,11470,500,2.2959671685644762
2021,11500,500,14.037842562350601
2021,11530,500,0.04687304712381511
2021,11545,500,16.519493834614778
2021,11590,500,2.4776617962179572
2021,11620,500,126.40160647378347
2021,11650,500,34.179392779676874
2021,11680,500,4.006846711916944
2021,11710,500,0.8191990533685339
2021,11740,500,15.703035601078026
2021,26110,500,0.4871901533246758
2021,26140,500,5.2062611592174335
2021,26170,500,51.96895461192139
2021,26200,500,0.0
2021,26230,500,33.04177038425023
2021,26260,500,58.98495921110935
2021,26290,500,71.6955314221962
2021,26320,500,131.09175876948697
2021,26350,500,472.74048125723675
2021,26380,500,39.81759686172225
2021,26410,500,482.1044116283997
2021,26440,500,480.331498442024
2021,26470,500,5.564977328429492
2021,26500,500,61.07362035009698
2021,26530,500,11.341566894312475
2021,26710,500,1848.4766375390545
2021,27140,500,362.3348253381176
2021,27170,500,23.240938257058854
2021,27200,500,10.02411363813359
2021,27230,500,273.2458963694881
2021,27260,500,163.41024902585974
2021,27290,500,31.38704366867672
2021,27710,500,1060.082960973653
2021,27720,500,2050.2720986265126
2021,28110,500,73.54416022379718
2021,28177,500,8.690119769348403
2021,28185,500,4.304328479842285
2021,28200,500,21.03651022446491
2021,28237,500,8.109844059196996
2021,28245,500,4.002020555841575
2021,28260,500,1.5354747792732306
2021,28710,500,12.264174412533787
2021,28720,500,0.0
2021,29110,500,194.59129215795235
2021,29140,500,19.419301744294057
2021,29155,500,122.52622186927108
2021,29170,500,63.49826964004439
2021,29200,500,357.17122444337934
2021,30110,500,154.4090551105964
2021,30140,500,37.20630971251944
2021,30170,500,92.98486786763303
2021,30200,500,253.28937465435462
2021,30230,500,30.498609611466144
2021,31110,500,243.31663825475647
2021,31140,500,129.0334682398065
2021,31170,500,0.0
2021,31200,500,352.0355407285889
2021,31710,500,3185.249186624373
2021,36110,500,225.59816196208922
2021,41111,500,26.996012380444782
2021,41113,500,31.960394673254306
2021,41115,500,7.803126571681176
2021,41117,500,12.305008960174838
2021,41131,500,34.570562664550486
2021,41133,500,10.441505555517907
2021,41135,500,34.94141494965363
2021,41150,500,120.30918248223031
2021,41171,500,107.97720779668093
2021,41173,500,57.33164682336456
2021,41190,500,15.030994738248118
2021,41210,500,13.829605679905843
2021,41220,500,112.66887101782821
2021,41250,500,13.7134684824494
2021,41271,500,42.90914734310971
2021,41273,500,36.739198887072845
2021,41281,500,40.662847203210234
2021,41285,500,7.259727575293278
2021,41287,500,0.3769493281828587
2021,41290,500,9.628899517058644
2021,41310,500,49.535358065371014
2021,41360,500,544.1737068087658
2021,41370,500,48.205713405964595
2021,41390,500,75.6610991774803
2021,41410,500,22.912420487357135
2021,41430,500,26.308583147375426
2021,41450,500,44.849140394227156
2021,41461,500,298.16387133073954
2021,41463,500,46.54169482082533
2021,41465,500,8.409923973504995
2021,41480,500,162.81578866793214
2021,41500,500,94.8149828549295
2021,41550,500,369.61931968841117
2021,41570,500,6.724978405760546
2021,41590,500,403.0732716079474
2021,41610,500,419.25857284126795
2021,41630,500,389.14667904505296
2021,41650,500,1546.0799666192397
2021,41670,500,375.5695635709389
2021,41800,500,146.37470751875605
2021,41820,500,2258.5149159400476
2021,41830,500,1171.9584693713298
2021,43111,500,408.00428163089117
2021,43112,500,69.45572400672216
2021,43113,500,66.39199080125631
2021,43114,500,67.44080249655264
2021,43130,500,1218.0861188731342
2021,43150,500,2191.225843836575
2021,43720,500,870.0538970787635
2021,43730,500,341.4349046103277
2021,43740,500,1271.380462848451
2021,43745,500,18.61785191342344
2021,43750,500,405.9359699440428
2021,43760,500,2397.96746135709
2021,43770,500,342.9091801391203
2021,43800,500,2324.9307662817973
2021,44131,500,309.4815125754022
2021,44133,500,90.73285889749428
2021,44150,500,1232.875290125373
